chargeback_id,chargeback_reason,chargeback_status,chargeback_amount,issuer_response,acquirer_response
2f6bbf69e7e15f419cef8a59761df265,erro_de_processamento,aberto,40.80,revisando,disputando
6404149e0477593196115459e16243a4,fraude,aberto,43.22,revisando,disputando
5f04f4d6318ce8bdd9043545285b4def,erro_de_processamento,aberto,43.39,revisando,disputando
7cf28b17a5d8877124dfc9146f8f78e1,fraude,aberto,431.58,revisando,disputando
350fcc9d4ae2e108916f12c7ca8ca8e3,voucher_indisponivel,aberto,44.01,revisando,disputando
8d0b6018a2f4e690127e0a2ea6cb4ee7,mercadoria_nao_recebida,aberto,44.96,revisando,disputando
2b1e6b2fd50454ea70f9e8f9b437d24d,cobranca_duplicada,aberto,454.19,revisando,disputando
2c6972a5750129c81b91e55b38b06823,cobranca_duplicada,aberto,46.01,revisando,disputando
8a20e2954602a0738f264299255fd5af,mercadoria_nao_recebida,aberto,46.78,revisando,disputando
2ca97597bd5b2e4c419dccd661439910,cobranca_duplicada,aberto,466.27,revisando,disputando
6975181fadf909dc0ec2cffd86bb0176,erro_de_processamento,aberto,47.27,revisando,disputando
e0a50ed7a5ce30e34da29ca222748a5c,mercadoria_nao_recebida,aberto,47.34,revisando,disputando
e67ded764ce696c9991013d2bb481794,mercadoria_nao_recebida,aberto,47.38,revisando,disputando
913a3be1eecf771ac6f66727e2b9f312,mercadoria_nao_recebida,aberto,47.58,revisando,disputando
6730796e2413628c3e327fbc24177a44,erro_de_processamento,aberto,479.15,revisando,disputando
2868122766fb8490193dc08920622c8b,cobranca_duplicada,aberto,48.30,revisando,disputando
e7c528a2df211045020684c3db8bddc4,mercadoria_nao_recebida,aberto,48.95,revisando,disputando
2292fcf4509e47c46e20904e756678d3,cobranca_duplicada,aberto,483.43,revisando,disputando
e433edc92cb5e3ae5515301b3309e303,mercadoria_nao_recebida,aberto,489.24,revisando,disputando
e22737e996298006a1b66185c8b4399e,mercadoria_nao_recebida,aberto,49.04,revisando,disputando
5ef22ec79d2414ffa56518f9f631acae,erro_de_processamento,aberto,49.42,revisando,disputando
687827c3a3bcdf03c6956d9bbe263ed5,erro_de_processamento,aberto,49.45,revisando,disputando
ec1b5ec39466f6bb902936532ae76e6a,mercadoria_nao_recebida,aberto,49.78,revisando,disputando
e567636d0d5b2a7724e0f2331b4081b0,mercadoria_nao_recebida,aberto,49.84,revisando,disputando
e175b8edb692594c903e6a020fe94d8f,mercadoria_nao_recebida,aberto,493.51,revisando,disputando
d71fc3033bc27e81b5a946294eb577dc,mercadoria_nao_recebida,aberto,50.00,revisando,disputando
e56bf94fb5b2e858e8b8896c565a96a0,mercadoria_nao_recebida,aberto,50.62,revisando,disputando
e652cdad31d24dcb467a5353d5583ad0,mercadoria_nao_recebida,aberto,50.96,revisando,disputando
8facae71080d66f3601522b0f6e143bb,mercadoria_nao_recebida,aberto,51.14,revisando,disputando
69ffbfbfbabf0d4360c4deb0632b6f1a,erro_de_processamento,aberto,51.59,revisando,disputando
dda7cf31684a98205550865020745d09,mercadoria_nao_recebida,aberto,51.73,revisando,disputando
db0335818a0e49d9d5bbe1ce0a99310e,mercadoria_nao_recebida,aberto,516.10,revisando,disputando
e4a9d5a37203129914a3e9371fd5af07,mercadoria_nao_recebida,aberto,52.10,revisando,disputando
91582e33b7943eb270559a4e9acbd44d,mercadoria_nao_recebida,aberto,52.80,revisando,disputando
260d235e25b0be20b5688b8a76ae2f09,cobranca_duplicada,aberto,53.00,revisando,disputando
26792a0dac4a86edaee496f4690de6a5,cobranca_duplicada,aberto,53.35,revisando,disputando
806d3b5f15557ad3d5288d340271151f,mercadoria_nao_recebida,aberto,54.10,revisando,disputando
08b47d41b0e91577b2d62e070628b2dc,cobranca_duplicada,sob_analise,54.52,revisando,disputando
607a624a0fb32899edc4e3f9c9b24189,erro_de_processamento,aberto,548.42,revisando,disputando
06b54aee2ec1ca4bd7a460c7d256cce1,cobranca_duplicada,sob_analise,55.53,revisando,disputando
7b2e128ff26556462b7d217f1b67600b,fraude,aberto,55.69,revisando,disputando
31ece8303bc27804a8e341abbd3f2d02,erro_de_processamento,aberto,56.78,revisando,disputando
35b2be75ac71d838d1743e201de6bcaa,erro_de_processamento,aberto,57.54,revisando,disputando
5f28a9d35378818c5a8a1a56874c5a32,erro_de_processamento,aberto,57.68,revisando,disputando
29656da67c9da8377949302afdef7c69,cobranca_duplicada,aberto,58.02,revisando,disputando
68f238efe64d771f8529c4689219e854,erro_de_processamento,aberto,58.99,revisando,disputando
0a8f35ef46160ef897c27ba8c423d823,cobranca_duplicada,sob_analise,59.42,revisando,disputando
22c8ca185710c015f6ae93a6d78c9b4a,cobranca_duplicada,aberto,59.91,revisando,disputando
80549ebc0ab692a2a0c6837f2292b7b4,mercadoria_nao_recebida,aberto,60.34,revisando,disputando
e40d016b1ae85a70208463f0969fcfce,mercadoria_nao_recebida,aberto,60.79,revisando,disputando
2f2551c105252771b8a53cd0f3582a21,erro_de_processamento,aberto,61.35,revisando,disputando
94988f535f661bb99df19830f8b0c85a,mercadoria_nao_recebida,aberto,61.38,revisando,disputando
ea27276ae0fbab49a3e542b3f44f6fd4,mercadoria_nao_recebida,aberto,61.55,revisando,disputando
d74791c08aaa52d2224fb2486e311413,mercadoria_nao_recebida,aberto,618.29,revisando,disputando
e20e66069c6d2f4cd62ea63b48bbaf4d,mercadoria_nao_recebida,aberto,62.01,revisando,disputando
636fac4217a01ca1f468baf22a52e945,erro_de_processamento,aberto,62.12,revisando,disputando
36863ac8590d8776002418d844275735,erro_de_processamento,aberto,62.83,revisando,disputando
28915ae2a90c218f0c2b7f8e0fb280e0,cobranca_duplicada,aberto,63.25,revisando,disputando
7dbe7b520d00d04a3f695cd91e904980,fraude,aberto,63.51,revisando,disputando
ea272a0dfeb78b446aa525554dc50a70,mercadoria_nao_recebida,aberto,63.51,revisando,disputando
961430048597ac74ad88e6aa0796df23,mercadoria_nao_recebida,aberto,63.60,revisando,disputando
261a8ca735b8270388b09a99abbb1cff,cobranca_duplicada,aberto,638.51,revisando,disputando
e3db241d7377ac91f1253454bdbeafe4,mercadoria_nao_recebida,aberto,64.11,revisando,disputando
957b2a53b998f467d33357ec24b2b467,mercadoria_nao_recebida,aberto,65.00,revisando,disputando
e6b23db78d4473c921fb9315e04b5c0f,mercadoria_nao_recebida,aberto,65.14,revisando,disputando
ec91a58a83b62633311320a62097c129,mercadoria_nao_recebida,aberto,65.53,revisando,disputando
e0a392ae82bc219375ace26ec32a6301,mercadoria_nao_recebida,aberto,66.05,revisando,disputando
6a189ed8c568195193d5880d4c090de5,erro_de_processamento,aberto,66.60,revisando,disputando
3233701bc7c9824c3d7d3e474cc7addc,erro_de_processamento,aberto,66.67,revisando,disputando
d9e61dcd00568330306bd1733a413ae7,mercadoria_nao_recebida,aberto,66.85,revisando,disputando
e8bcc9b5ec88c2aec681b7d52e5abccd,mercadoria_nao_recebida,aberto,67.09,revisando,disputando
d730d8d0ea3149120703933fdf98b2d4,mercadoria_nao_recebida,aberto,67.86,revisando,disputando
667d3f09efc825c4155dbbc820f01666,erro_de_processamento,aberto,675.77,revisando,disputando
eb4a0e0fa996c4a0815f6ac1347235d0,mercadoria_nao_recebida,aberto,68.05,revisando,disputando
24226bb79f1be40c60396cd457ada96e,cobranca_duplicada,aberto,68.13,revisando,disputando
7c7dc1f3affc0d38b97ea22a8aeedb82,fraude,aberto,68.35,revisando,disputando
edc438144eedf58c321995efd0225e19,voucher_indisponivel,aberto,68.45,revisando,disputando
de260560dd72236bfe5c3c4a7a7053ab,mercadoria_nao_recebida,aberto,69.33,revisando,disputando
26da686e870dc017cfbf9c3ce9f39d55,cobranca_duplicada,aberto,69.61,revisando,disputando
29182856a24c6eeb1d7b81ba1fe63190,voucher_indisponivel,aberto,7.09,revisando,disputando
2b7f34e9b0b9eba10050d725278d8609,cobranca_duplicada,aberto,70.00,revisando,disputando
d9ff0185a300435402f043124f530274,mercadoria_nao_recebida,aberto,70.24,revisando,disputando
2c88a17cb7d3d34bc0d68ff242ba2316,cobranca_duplicada,aberto,70.62,revisando,disputando
dc7bacef52434bbb170215d90c616a54,mercadoria_nao_recebida,aberto,70.66,revisando,disputando
e3254323dd511d109978d37345cdcbae,mercadoria_nao_recebida,aberto,701.13,revisando,disputando
2663ce3526465b7ee9809428adabdc45,voucher_indisponivel,aberto,71.61,revisando,disputando
f407f10544f08b5406732fd467aa4bac,defeito,aberto,71.88,revisando,disputando
5daf14428a3c29d9dd22f97b7d5b3230,erro_de_processamento,aberto,72.53,revisando,disputando
3be018db2cccab04983c171b901ad20e,erro_de_processamento,aberto,72.57,revisando,disputando
5eee79207209ec0e102581f289e2a6db,erro_de_processamento,aberto,73.15,revisando,disputando
261f725152296e3e8d5041687181d836,cobranca_duplicada,aberto,735.96,revisando,disputando
e3667abef962f425cb19e50231a2456f,mercadoria_nao_recebida,aberto,75.07,revisando,disputando
0933fe2645eef2cb8ca4aeadb9d3834b,cobranca_duplicada,sob_analise,75.10,revisando,disputando
22aa0b4e8c7855fd8d534a7692579a36,cobranca_duplicada,aberto,751.05,revisando,disputando
2474b5060c1dfacbb46002aa2563f9bc,cobranca_duplicada,aberto,76.08,revisando,disputando
62fcfe5da58296dface200da2e196fcd,erro_de_processamento,aberto,76.08,revisando,disputando
d9985b5e60fcad79a6e2eed78bafedf4,mercadoria_nao_recebida,aberto,76.89,revisando,disputando
977c422fe0aba1010810e690cf725b20,mercadoria_nao_recebida,aberto,76.95,revisando,disputando
651e1fca4fb4f7aa369b38ffbf204a62,fraude,aberto,77.12,revisando,disputando
6a4470891791e62891c4c6b8dc8675b0,erro_de_processamento,aberto,77.57,revisando,disputando
e3f6d89187ed0a12fdd795ce6519f10e,mercadoria_nao_recebida,aberto,77.66,revisando,disputando
eb4e51562354587d8ccd4285d45c644a,mercadoria_nao_recebida,aberto,77.68,revisando,disputando
28261c529e96c64f072a17b839812d63,cobranca_duplicada,aberto,78.77,revisando,disputando
635b541d9f7dc7f9a3ec7531f16014e7,fraude,aberto,79.05,revisando,disputando
ecf9330db0f11c5086969ed6c7468d4a,mercadoria_nao_recebida,aberto,79.05,revisando,disputando
28aca242b9f57bd41f8a1d1791f4e761,cobranca_duplicada,aberto,79.20,revisando,disputando
7a7ce47ebeac8469117cd0b044c03d1b,fraude,aberto,79.95,revisando,disputando
2591f6277be80b0c25627c745ec900c4,cobranca_duplicada,aberto,80.19,revisando,disputando
698b8ecdaf8c15fe44343352cff74210,erro_de_processamento,aberto,81.81,revisando,disputando
270aac0233d1cfb498c427425a8ad143,cobranca_duplicada,aberto,83.33,revisando,disputando
29aefbcf33949b65e5303167977e0362,voucher_indisponivel,aberto,84.88,revisando,disputando
69741f6be661e32356395ea391cdca5d,erro_de_processamento,aberto,84.92,revisando,disputando
5e5fed142a552be6d6f1e04a800446d6,erro_de_processamento,aberto,85.14,revisando,disputando
2194d1dc5f73fad748d7a90fd673291d,cobranca_duplicada,aberto,85.27,revisando,disputando
05c63e6b53127320a7768d19898ac320,cobranca_duplicada,aberto,86.64,revisando,disputando
0c6036de51fa390a9f4491643bfcf4df,cobranca_duplicada,sob_analise,86.81,revisando,disputando
67648ec95026605e68918a83edf5f13a,fraude,aberto,87.23,revisando,disputando
69477156227df21c82fda29850060511,erro_de_processamento,aberto,87.32,revisando,disputando
844b7b992358a3a30d677ea0025e7471,mercadoria_nao_recebida,aberto,87.41,revisando,disputando
66565684fb831da6924e8cb4b0e1c2ae,erro_de_processamento,aberto,87.52,revisando,disputando
7b9f5e24a87d548effb470329e3705ea,fraude,aberto,87.71,revisando,disputando
24f937ccbe294a3f3d24859938e01915,cobranca_duplicada,aberto,87.73,revisando,disputando
0ba4f7e89d304a02edca85087abfd14c,cobranca_duplicada,sob_analise,870.04,revisando,disputando
65e816f5fdba93b07f5aeef1ee55b6a0,erro_de_processamento,aberto,88.32,revisando,disputando
673233aa1d4df67c18c636593b6c38c0,fraude,aberto,886.96,revisando,disputando
d5ab426a149bfee66ff88db9c6a8836a,mercadoria_nao_recebida,aberto,89.19,revisando,disputando
d7eec17ae2e61fc4dc36f1e1ac4d0ed1,mercadoria_nao_recebida,aberto,9.48,revisando,disputando
07ff1545b26c5800dc2d25ab88055082,cobranca_duplicada,sob_analise,90.60,revisando,disputando
dce9a381febe6ed5e017df5f134a8980,mercadoria_nao_recebida,aberto,91.21,revisando,disputando
e5c7db6481f467875bd4d52357a8f8a1,mercadoria_nao_recebida,aberto,91.86,revisando,disputando
334ab6dc70bc9a09b01827959aee65ba,erro_de_processamento,aberto,92.16,revisando,disputando
e9989a2b67c5d83fa24cef205772dd0b,mercadoria_nao_recebida,aberto,92.64,revisando,disputando
d8a40a1358d3b2dca231abdaa566b054,mercadoria_nao_recebida,aberto,94.12,revisando,disputando
e8e805e78f96e0ff9ba477f9cc5e3448,mercadoria_nao_recebida,aberto,94.30,revisando,disputando
de310c00c4111ff98be9166aa6213e22,mercadoria_nao_recebida,aberto,94.36,revisando,disputando
5ff9ebf728452fa38327107ff79df804,erro_de_processamento,aberto,94.46,revisando,disputando
21d8497f62e0a7a9a219af444cbd2b28,cobranca_duplicada,aberto,96.43,revisando,disputando
8af8d03ef1d18e7e6c062eb26d9cb36e,mercadoria_nao_recebida,aberto,96.80,revisando,disputando
e78602addbd8567873e9ad519d11ad9c,mercadoria_nao_recebida,aberto,96.80,revisando,disputando
6ae0fed7d9950cae705f13ef261f3d1e,erro_de_processamento,aberto,96.81,revisando,disputando
04c28d1572e04b2b3e5b80ca7559e750,cobranca_duplicada,sob_analise,98.52,revisando,disputando
0300095becf10f9b2993706759522741,cobranca_duplicada,sob_analise,98.93,revisando,disputando
9c38f00a080665ace303d703e03718cb,mercadoria_nao_recebida,sob_analise,10.63,tempo_excedido,disputando
81f0dd14eee4b51169dae95b267a199f,mercadoria_nao_recebida,aberto,100.53,tempo_excedido,disputando
9482ad48e95c5f12dcee48d3e142bb30,mercadoria_nao_recebida,sob_analise,102.11,tempo_excedido,disputando
a688fe5c2beae8c79ad4514b1b02c8e7,mercadoria_nao_recebida,sob_analise,102.17,tempo_excedido,disputando
9af89743e7144e56b5e028a248174ef1,mercadoria_nao_recebida,sob_analise,103.14,tempo_excedido,disputando
0bcc7fc2fefd4ebca3cdcf34288f9026,cobranca_duplicada,sob_analise,103.37,tempo_excedido,disputando
096ff3d928fd9b00eed2c839ad0c2223,cobranca_duplicada,sob_analise,103.88,tempo_excedido,disputando
f8332e57ea462615c306d9c51333b744,defeito,sob_analise,104.21,tempo_excedido,disputando
2ec030d65d7742d4afb8df93dd86ba76,defeito,sob_analise,105.04,tempo_excedido,disputando
944b1eed15474f3439c871cd6260561e,mercadoria_nao_recebida,sob_analise,107.78,tempo_excedido,disputando
730308f506bdb6d00878bc7cce6109f9,fraude,sob_analise,109.50,tempo_excedido,disputando
2d1f07a3af3df1ddc97efd57a74be3a9,defeito,aberto,112.95,tempo_excedido,disputando
f027a72924b60764c1856fdd63de5316,defeito,sob_analise,113.00,tempo_excedido,disputando
83e32d204b3e92d83909d99925731162,mercadoria_nao_recebida,aberto,113.44,tempo_excedido,disputando
a3680a328f9d1e30589963d953d29d61,mercadoria_nao_recebida,sob_analise,113.62,tempo_excedido,disputando
3e12f46ce85ad5d85a0b8dfdf0a6e32c,erro_de_processamento,sob_analise,115.36,tempo_excedido,disputando
a4c7457da912c852dfb94cca5f35603a,mercadoria_nao_recebida,sob_analise,115.84,tempo_excedido,disputando
7f1308d4daa38317363931054a0358f3,mercadoria_nao_recebida,sob_analise,116.36,tempo_excedido,disputando
3c8cf4a64088009cadc132d10d0ae7f4,erro_de_processamento,sob_analise,117.14,tempo_excedido,disputando
32c49c2531dd2c94af0c74906c13abcd,erro_de_processamento,sob_analise,117.38,tempo_excedido,disputando
3de1449e72332066f82b8130406dfeb3,erro_de_processamento,sob_analise,119.14,tempo_excedido,disputando
45060534aef780077c10103b60fe71c4,erro_de_processamento,sob_analise,119.27,tempo_excedido,disputando
a3725dfe487d359b5be08cac48b64ec5,mercadoria_nao_recebida,sob_analise,12.82,tempo_excedido,disputando
8ef25ada03b56cd00e4021ea5b98f58e,mercadoria_nao_recebida,sob_analise,120.27,tempo_excedido,disputando
fe386506094fadffd450e5754b5d9c17,defeito,sob_analise,121.82,tempo_excedido,disputando
43150008aa4569cfef4be756bd7dbdd3,erro_de_processamento,sob_analise,122.22,tempo_excedido,disputando
f644267f332fbcb9fe143fbb7478441c,defeito,sob_analise,123.04,tempo_excedido,disputando
9e555160d5ee4c0a12a9451cc98afedc,mercadoria_nao_recebida,sob_analise,124.27,tempo_excedido,disputando
2e429ae793d0065e4efbe7040c5e3203,defeito,sob_analise,125.43,tempo_excedido,disputando
453637208a3014cd3d936c57865c0f53,erro_de_processamento,sob_analise,127.30,tempo_excedido,disputando
a5ab79112c78debd4b955110537a446c,mercadoria_nao_recebida,sob_analise,128.00,tempo_excedido,disputando
a22760d8e93ddd9acb9c47bc99118853,mercadoria_nao_recebida,sob_analise,128.25,tempo_excedido,disputando
71e416d9d84276bdc21bbe8e5897f908,fraude,sob_analise,130.00,tempo_excedido,disputando
2fc1b0a22fa3205a36abfec767951243,erro_de_processamento,sob_analise,131.04,tempo_excedido,disputando
813580ab673df29946d1c252fe231f9a,mercadoria_nao_recebida,aberto,131.06,tempo_excedido,disputando
31641d348e3b49cd143c3bd490c100b9,erro_de_processamento,sob_analise,131.08,tempo_excedido,disputando
2eff76a325fc7035ebbd93657c4f61a3,defeito,sob_analise,131.17,tempo_excedido,disputando
a7d88dd59dbc3b0239f9284e1d72ff84,mercadoria_nao_recebida,sob_analise,131.51,tempo_excedido,disputando
3e71c6639efc622b22bea76bc198841e,erro_de_processamento,sob_analise,132.00,tempo_excedido,disputando
9fa4a5fa8da4a7ef50067bbbffdcf7a2,mercadoria_nao_recebida,sob_analise,132.08,tempo_excedido,disputando
385c8818107c6b6121324f1498d0c64e,erro_de_processamento,sob_analise,132.38,tempo_excedido,disputando
ffa52cd169e937f7beb9cd360ea881c9,defeito,sob_analise,133.48,tempo_excedido,disputando
a2714ecbf6eeb3bb9cd7dba6dc1c5e82,mercadoria_nao_recebida,sob_analise,133.77,tempo_excedido,disputando
f8d1f0c2928f268becf4f82b181295c8,defeito,sob_analise,133.90,tempo_excedido,disputando
a6fa6ddceedb5ea6477c3660ccc379d8,mercadoria_nao_recebida,sob_analise,134.49,tempo_excedido,disputando
a66719a9e64cf864937c6c2a598d048d,mercadoria_nao_recebida,sob_analise,134.60,tempo_excedido,disputando
a34a2e4844c9dc002407e7821fd3c8fd,mercadoria_nao_recebida,sob_analise,134.80,tempo_excedido,disputando
407b45a96cb1a7bdc352d2a499647b84,erro_de_processamento,sob_analise,136.75,tempo_excedido,disputando
43561fbcbcea878bed16448a3b5baff2,erro_de_processamento,sob_analise,137.43,tempo_excedido,disputando
a5c8f3a11dcb9bd9b0acdfb8101dfdc8,mercadoria_nao_recebida,sob_analise,138.72,tempo_excedido,disputando
a8efa4edb9c660aab65cfeb8c5375d81,mercadoria_nao_recebida,sob_analise,139.36,tempo_excedido,disputando
45f323ee344dfe76bcd78bc41c962c91,erro_de_processamento,sob_analise,142.54,tempo_excedido,disputando
3c1d975e12dfecfa6c8ecbf5cb29759d,erro_de_processamento,sob_analise,142.66,tempo_excedido,disputando
705aedb629707ccd89c4fef86e25b2f3,fraude,sob_analise,142.94,tempo_excedido,disputando
2d090553a9ceba4ebc21832844dc9ce5,defeito,sob_analise,1422.05,tempo_excedido,disputando
a6c4a396b90e2d6bbb30aec21e1c20f8,mercadoria_nao_recebida,sob_analise,143.42,tempo_excedido,disputando
3f26a399c8a1c0cf2c9dc8a194b134d3,erro_de_processamento,sob_analise,149.06,tempo_excedido,disputando
09d048d5bfb9dd1a82f696ce9863e9b0,voucher_indisponivel,sob_analise,150.00,tempo_excedido,disputando
a9d9773efe0a981195d2861250cff4d9,mercadoria_nao_recebida,sob_analise,152.28,tempo_excedido,disputando
052bc85c00310b85dc5b3cae2d25aebb,cobranca_duplicada,sob_analise,153.10,tempo_excedido,disputando
a9dfd8a8ec4fa0a848fb61986bdc153f,mercadoria_nao_recebida,sob_analise,153.52,tempo_excedido,disputando
9052b9e9831316aa74d32b45bbcee6c8,mercadoria_nao_recebida,aberto,154.18,tempo_excedido,disputando
a5ace85930526f2e2c1f06c2d3383e90,mercadoria_nao_recebida,sob_analise,154.40,tempo_excedido,disputando
9b8759d21a6df9bc2d6f451c972674c4,mercadoria_nao_recebida,sob_analise,156.60,tempo_excedido,disputando
0a0090ae69392fa38ee742006f8c0a90,cobranca_duplicada,sob_analise,157.27,tempo_excedido,disputando
8c8005895f46f6c1bdf16697c70e645a,mercadoria_nao_recebida,aberto,159.11,tempo_excedido,disputando
71385d0c646fbc757cfd07df085986d7,fraude,sob_analise,159.99,tempo_excedido,disputando
f95884da9f9e2df5d430f7e289b3c07e,defeito,sob_analise,160.05,tempo_excedido,disputando
7ea5afa01a6aed827dec68beed373ea9,mercadoria_nao_recebida,sob_analise,160.77,tempo_excedido,disputando
872b0a6374bd5ab3b5ade0ebb28ff731,mercadoria_nao_recebida,aberto,161.30,tempo_excedido,disputando
f6ed6898419c893a57cd88e7dbbdb2c7,defeito,sob_analise,162.26,tempo_excedido,disputando
a247dd396d56ff49f7b4f4b8f9139f5c,mercadoria_nao_recebida,sob_analise,162.39,tempo_excedido,disputando
a112ffd9157da040b7951b8bb6bb2fba,mercadoria_nao_recebida,sob_analise,165.21,tempo_excedido,disputando
9ccfe5d0484872e6df585a289fc12206,mercadoria_nao_recebida,sob_analise,165.57,tempo_excedido,disputando
f97ac032d629afe0a0680d4f00f10f4a,defeito,sob_analise,165.80,tempo_excedido,disputando
955d7160d2201985628b6061d29c3825,mercadoria_nao_recebida,sob_analise,165.80,tempo_excedido,disputando
f64e2aff8ae7de23a6aaeb7b7dcf8bec,defeito,sob_analise,167.73,tempo_excedido,disputando
8dbf95d9c5478e672a3de4e316ab4d9a,mercadoria_nao_recebida,aberto,168.74,tempo_excedido,disputando
f62d0c0343ded060890ac3b257706521,defeito,sob_analise,169.10,tempo_excedido,disputando
92ad41ab284aef4e8500e91e427ba943,mercadoria_nao_recebida,aberto,169.14,tempo_excedido,disputando
fe89c2d7806e114f3c487deb11030b20,defeito,sob_analise,172.13,tempo_excedido,disputando
a0b07a92ce295982730306c83af1da2a,mercadoria_nao_recebida,sob_analise,173.77,tempo_excedido,disputando
71d33900d3db33c09ceff19ffc7ec460,fraude,sob_analise,174.67,tempo_excedido,disputando
9804e30eb21a5fe72b152d69138887e9,mercadoria_nao_recebida,sob_analise,175.22,tempo_excedido,disputando
34b52e1c183144d83dae0e368e920950,erro_de_processamento,sob_analise,175.42,tempo_excedido,disputando
9fd3d5bb20296499ef3fbcaa4db31c39,mercadoria_nao_recebida,sob_analise,177.58,tempo_excedido,disputando
92067448c4d19cbdc8e0f8dd683e63b8,mercadoria_nao_recebida,sob_analise,178.40,tempo_excedido,disputando
f4836c9fdf304c98f625b549ea6bbc39,defeito,sob_analise,179.05,tempo_excedido,disputando
fa65dad1b0e818e3ccc5cb0e39231352,voucher_indisponivel,sob_analise,18.86,tempo_excedido,disputando
fa96c5866627abf8d7c8e2e371eb2504,defeito,sob_analise,182.36,tempo_excedido,disputando
8173203a530c14fc205d5f87801b227a,mercadoria_nao_recebida,aberto,185.27,tempo_excedido,disputando
f6f3648ab3e140b29823bbdb84a34455,defeito,sob_analise,185.64,tempo_excedido,disputando
7e093cfcd0f2a3b150e15125356fc4d3,mercadoria_nao_recebida,sob_analise,186.95,tempo_excedido,disputando
a9950bcd6b7e01fcf110c44611fbdf2e,mercadoria_nao_recebida,sob_analise,188.01,tempo_excedido,disputando
0dacf04c5ad59fd5a0cc1faa07c34e39,cobranca_duplicada,sob_analise,188.65,tempo_excedido,disputando
96ba3ccac6dfb6a6610178fd893a3f3f,mercadoria_nao_recebida,sob_analise,19.06,tempo_excedido,disputando
a742f2cdf4187d253324d6b85675d2ad,mercadoria_nao_recebida,sob_analise,193.42,tempo_excedido,disputando
438fe4022fc830fe3bb159983edd13d6,erro_de_processamento,sob_analise,195.40,tempo_excedido,disputando
09cbc615350e91dae35a37b78994c91f,cobranca_duplicada,sob_analise,196.01,tempo_excedido,disputando
8413ac0b09301d03b78adeca5840866f,mercadoria_nao_recebida,aberto,2.23,tempo_excedido,disputando
fb260abf14e47c95a0b19acb1ab3ed43,voucher_indisponivel,sob_analise,20.00,tempo_excedido,disputando
84cee5c1b66cfc2dcb7c7834e7169246,mercadoria_nao_recebida,sob_analise,202.12,tempo_excedido,disputando
88ce73cc24548143016810f81a9e53d4,mercadoria_nao_recebida,aberto,2026.54,tempo_excedido,disputando
f6ab90c0e570240a38a460dd93384e73,defeito,sob_analise,203.13,tempo_excedido,disputando
82a3143e7fcc98993eb0c75677fafe61,mercadoria_nao_recebida,aberto,210.56,tempo_excedido,disputando
3ad9ae84ca65db282ae34e9c9aeeaf7c,erro_de_processamento,sob_analise,2148.40,tempo_excedido,disputando
4041c1aa491fe06e3fd3fd402f24af61,erro_de_processamento,sob_analise,215.05,tempo_excedido,disputando
6e869d1907ce294ac97ad48718569c68,fraude,sob_analise,215.33,tempo_excedido,disputando
a3870b955884ebd4ac62ddb02b2ff255,mercadoria_nao_recebida,sob_analise,217.36,tempo_excedido,disputando
a37c3175caa4465852b788987ca46d1a,mercadoria_nao_recebida,sob_analise,217.93,tempo_excedido,disputando
a9cabf6172d0b9bf7909cd1235499fa0,mercadoria_nao_recebida,sob_analise,219.98,tempo_excedido,disputando
9f5bd892aa4c461b116e5c163f16b40a,mercadoria_nao_recebida,sob_analise,220.18,tempo_excedido,disputando
fbb362a74494da7dcf08aed5f2a471e2,defeito,sob_analise,221.24,tempo_excedido,disputando
a56e54593f2c7f2b10f69216a7265aa5,mercadoria_nao_recebida,sob_analise,222.13,tempo_excedido,disputando
f6bf3b24291e3adaf0840193cedbf844,defeito,sob_analise,223.35,tempo_excedido,disputando
9a7e2fda18922ba60aba4f140aead4dd,mercadoria_nao_recebida,sob_analise,224.29,tempo_excedido,disputando
a0965651e1058585af3d91274b10886e,mercadoria_nao_recebida,sob_analise,227.27,tempo_excedido,disputando
9802c8064442c734074a7b608505a3f8,mercadoria_nao_recebida,sob_analise,228.12,tempo_excedido,disputando
996205a42aa5c733caed84046b376508,mercadoria_nao_recebida,sob_analise,228.50,tempo_excedido,disputando
f01a2dd1fe1bb662f246971e563eb4ca,voucher_indisponivel,sob_analise,23.27,tempo_excedido,disputando
98d93ed6312bbdb0b2d69a889938ed6a,mercadoria_nao_recebida,sob_analise,230.75,tempo_excedido,disputando
a785f992778e63bfb3b2288b684217a2,mercadoria_nao_recebida,sob_analise,235.79,tempo_excedido,disputando
98472d369cb742358c7e30a0cd5c4256,mercadoria_nao_recebida,sob_analise,238.85,tempo_excedido,disputando
98464a5096e400810b94bb93f38924c9,mercadoria_nao_recebida,sob_analise,2404.72,tempo_excedido,disputando
37726a8b1cbcf77034870df2521be6f6,erro_de_processamento,sob_analise,243.11,tempo_excedido,disputando
0cb3c0cb279f04b99a10ac141fa8586f,cobranca_duplicada,sob_analise,245.27,tempo_excedido,disputando
2e612a3508e4bce75344e6bfb68f28e0,voucher_indisponivel,aberto,25.00,tempo_excedido,disputando
a6a1840fec3ecb04c489ffa4b2354631,mercadoria_nao_recebida,sob_analise,25.65,tempo_excedido,disputando
a380e6e7800d5e6d6fb008fe587e4202,mercadoria_nao_recebida,sob_analise,25.86,tempo_excedido,disputando
a966231d1abc5095725cb52a810d5694,mercadoria_nao_recebida,sob_analise,252.03,tempo_excedido,disputando
f0635a71f7207aab8ef29df0d1ee7104,defeito,sob_analise,257.73,tempo_excedido,disputando
