chargeback_id,payment_sequential,chargeback_reason,chargeback_status,chargeback_opened_at,chargeback_closed_at,chargeback_amount,issuer_response,acquirer_response
1aa7c7804ba8f6c5da37c380af66d559,2,mercadoria_nao_recebida,ganho,42910,42945,67.94,tempo_excedido,avaliacao_manual
e068f293bea19116e59f683da3f71e2c,2,mercadoria_nao_recebida,ganho,43068,43085,337.18,aprovado,avaliacao_manual
28ae7dbc99157a977761ee40698dea20,2,mercadoria_nao_recebida,ganho,43446,43458,105.39,revisando,disputando
7cd7446904e8e1b7bf7ca80444f1dffa,2,mercadoria_nao_recebida,ganho,43064,43088,186.94,aprovado,aceito
eed6de9f4e402f8a8f204646b98307ab,2,erro_de_processamento,ganho,43135,43165,77.27,revisando,aceito
9e89b029e7fb38004f9e2d3b4055610e,2,mercadoria_nao_recebida,ganho,43187,43231,149.14,aprovado,avaliacao_manual
3ea0f9eb52e24e617df91f59795c8e97,2,erro_de_processamento,perdido,43092,43122,36.62,aprovado,avaliacao_manual
145737447654951f4cf49cae1faf921a,1,mercadoria_nao_recebida,sob_analise,42802,42822,41.00,aprovado,disputando
d5b0848c1878546fbebe673d1d679b83,1,mercadoria_nao_recebida,sob_analise,43152,43194,52.69,aprovado,aceito
6070ab7b5e87d4ed488918683d044bfa,1,mercadoria_nao_recebida,ganho,42749,42756,117.85,revisando,avaliacao_manual
7bb11bc3a9863bcda38e8881f86b530c,2,mercadoria_nao_recebida,ganho,43106,43148,45.61,aprovado,aceito
0c17d2ca8fea3e6d807410a0c0c44746,2,mercadoria_nao_recebida,aberto,42859,42909,241.25,recusado,avaliacao_manual
5c79fa2db9227db840a45f20c3ce4833,2,erro_de_processamento,perdido,42880,42934,159.56,aprovado,avaliacao_manual
480bcd149d31afa20c3bc68c536e5e98,2,voucher_indisponivel,aberto,42803,42841,34.42,revisando,disputando
16fd7497db9ad42ca340acfda623c1e9,2,mercadoria_nao_recebida,ganho,43096,43103,548.08,tempo_excedido,aceito
68bf8482c9b58cb96095b7cb27e11c24,2,erro_de_processamento,ganho,43048,43097,197.66,aprovado,aceito
e6190dea235662449d160357e46eaec8,2,mercadoria_nao_recebida,perdido,42955,42985,89.88,aprovado,avaliacao_manual
7416fee595e25348b79a5d82a55c725d,1,mercadoria_nao_recebida,aberto,42917,42929,95.76,recusado,avaliacao_manual
56ee0507f806ad1a079e2905d5beff09,2,erro_de_processamento,ganho,43221,43270,94.31,aprovado,disputando
db108acc0931865fabea566b7edaa5c4,1,mercadoria_nao_recebida,sob_analise,43003,43034,164.71,aprovado,avaliacao_manual
8177815f3ac5dbbcb7a0502a59a1646f,1,mercadoria_nao_recebida,sob_analise,43246,43264,111.02,recusado,aceito
9a4c784d443e8cf58374278572c916f9,2,mercadoria_nao_recebida,aberto,42844,42890,41.29,revisando,disputando
f1e3357150ba2a42775a24d84090890f,2,erro_de_processamento,ganho,43132,43175,57.09,revisando,aceito
668bd37bba51d3c2a919f037ce6194f1,1,erro_de_processamento,sob_analise,43123,43125,69.84,recusado,disputando
fe61e92ff4a1b045c69b89b72e42643c,1,mercadoria_nao_recebida,aberto,43405,43458,208.07,recusado,aceito
d2d9d607f76c92a3c0c85626e59b04ad,2,mercadoria_nao_recebida,ganho,43249,43282,169.29,revisando,avaliacao_manual
d643210fc3ba60faf761d5a9c9e3f8b8,2,mercadoria_nao_recebida,ganho,43203,43214,614.68,recusado,aceito
d8ff993abef623e4c9956f245c4345e9,1,mercadoria_nao_recebida,ganho,43325,43359,92.76,aprovado,aceito
f9f75601353a50e58746860ba04dc47b,2,mercadoria_nao_recebida,perdido,42944,42960,68.28,revisando,disputando
dc141e2a2a7e6369a1cf7acf24d54068,2,erro_de_processamento,sob_analise,42999,43053,122.27,aprovado,aceito
f95795398c6d7c5e32c51629aa345fdf,2,erro_de_processamento,perdido,42802,42837,117.96,aprovado,avaliacao_manual
aef3d8bb94c1ad3761b18b80327cea9c,1,mercadoria_nao_recebida,perdido,42910,42962,47.52,recusado,disputando
fdfb66d87e905833548d15ef7f08ee60,1,mercadoria_nao_recebida,aberto,43040,43073,303.86,aprovado,disputando
f1b7d9797859f45fcdf77b86d09e1bd4,1,mercadoria_nao_recebida,aberto,43314,43335,61.75,aprovado,aceito
ddd05f07be2e7c5c7f191e06bb0fbc70,2,mercadoria_nao_recebida,sob_analise,42912,42932,65.53,aprovado,disputando
d8dbb44d7c5b1fd8e7f41b49e27053d7,2,mercadoria_nao_recebida,sob_analise,43426,43434,177.15,recusado,avaliacao_manual
ebbca2b2d601a4f4d2b6bf1bfaeed836,1,erro_de_processamento,ganho,43379,43430,414.75,revisando,aceito
aa4eb242ce9038844369a880da5ceb5e,1,erro_de_processamento,ganho,43417,43443,67.30,aprovado,avaliacao_manual
e469c917c3a56975087c1bcae9391a54,1,mercadoria_nao_recebida,ganho,43187,43220,352.55,aprovado,aceito
9f817d8c0e8b270ec0715cb1c5e1305c,2,mercadoria_nao_recebida,ganho,42736,42762,106.77,aprovado,aceito
d99b8ff94ddb329c1d7e03ab9d9019e3,1,mercadoria_nao_recebida,aberto,43247,43284,793.09,recusado,disputando
a539050b5ced5a45fbb22fa7a99f2043,1,mercadoria_nao_recebida,perdido,42872,42902,66.22,tempo_excedido,disputando
02556030d826438ef986ab5fd723a9a5,2,mercadoria_nao_recebida,sob_analise,43385,43416,138.98,aprovado,disputando
bd80b9345b95ad0a5ce3c064ed1b978e,2,mercadoria_nao_recebida,perdido,42920,42953,201.51,aprovado,aceito
d92658650a56cb92f81df5c404505eb5,2,erro_de_processamento,aberto,43231,43242,68.78,recusado,disputando
9e131f842d7e07cecbaffc75897506fa,1,mercadoria_nao_recebida,perdido,43022,43075,33.37,recusado,avaliacao_manual
598b41f7e6530d25a72da2cc18223cf7,2,mercadoria_nao_recebida,aberto,43002,43043,40.85,aprovado,disputando
ee3485f5152cb61d512769574a0a1419,2,mercadoria_nao_recebida,aberto,42885,42890,113.44,aprovado,avaliacao_manual
d190601c7afe54080287732ad2b95941,1,mercadoria_nao_recebida,aberto,43346,43348,39.23,aprovado,disputando
31827c49aa741fe6dc05ad3f63fef4e6,2,mercadoria_nao_recebida,ganho,42954,42967,84.70,revisando,aceito
98546163385352e1876cead1613db3d1,1,mercadoria_nao_recebida,perdido,43143,43161,256.77,revisando,disputando
7e1aa5eb9a99e5ea0681a7dd4bf95e08,1,mercadoria_nao_recebida,sob_analise,42920,42946,54.75,tempo_excedido,avaliacao_manual
70a7add6c9655bfb7721ca9623070b7c,2,erro_de_processamento,perdido,43107,43132,126.81,revisando,avaliacao_manual
3ee6e5e6102ff07835f4a20e28caf3c7,2,mercadoria_nao_recebida,ganho,43464,43508,90.28,tempo_excedido,disputando
e4629b63b30cf97fb793509e92dbe84f,2,mercadoria_nao_recebida,ganho,43269,43283,150.39,revisando,avaliacao_manual
06b7229726fb71407516395c69b6172a,2,mercadoria_nao_recebida,perdido,42767,42772,88.29,aprovado,aceito
1daa6ab0e228948b72015ab51ea288f6,2,mercadoria_nao_recebida,aberto,43408,43467,122.90,aprovado,disputando
842cd0a979d57e29ba51a0f84a844cd8,2,mercadoria_nao_recebida,sob_analise,43218,43274,40.19,tempo_excedido,avaliacao_manual
620e41d66853f928215b41c1700a9936,1,erro_de_processamento,perdido,42844,42886,128.95,recusado,disputando
b8fa6b76d00678e1781c0ff1ed4b55dd,1,mercadoria_nao_recebida,perdido,43387,43439,104.05,aprovado,disputando
5a1b38c5fdab4a0c42553ae02457159d,2,mercadoria_nao_recebida,perdido,42922,42924,135.51,aprovado,disputando
15b43c7df18210a4d78cb043992d1ef5,1,cobranca_duplicada,perdido,43039,43043,88.71,aprovado,disputando
fad0960622f8a0b36af2cf3530540c48,2,mercadoria_nao_recebida,aberto,43284,43296,182.59,aprovado,disputando
62c58d2be94d38380892b7e984d67bf1,1,mercadoria_nao_recebida,perdido,43161,43172,268.84,aprovado,aceito
b77b1acde92cb97127a051d14f608908,1,erro_de_processamento,sob_analise,42943,42947,86.78,recusado,disputando
c6bd73c66f32639f81a7e47304535c96,1,erro_de_processamento,perdido,43383,43426,42.71,revisando,aceito
489d87d975c0d954b27ca5482aef1e91,2,erro_de_processamento,sob_analise,43251,43260,162.90,tempo_excedido,disputando
aa1a31ddc86a477540f194eed363ab1b,1,mercadoria_nao_recebida,ganho,43348,43358,126.91,revisando,avaliacao_manual
48e1896554de2ecc2b58a5ee81b21960,2,mercadoria_nao_recebida,ganho,43169,43196,202.76,revisando,disputando
ebae502e2bd29a26838c7469280f43dd,1,mercadoria_nao_recebida,sob_analise,43057,43063,81.72,aprovado,disputando
f87e6a448c7194cbe50fa937efad03ba,1,mercadoria_nao_recebida,aberto,42928,42943,521.37,aprovado,avaliacao_manual
4be09db4d90c87cf6a402ab9bc6f48da,1,mercadoria_nao_recebida,perdido,43110,43152,94.59,aprovado,aceito
ab208b143122e9e71bd46dbe322baf85,1,mercadoria_nao_recebida,perdido,43310,43341,32.63,revisando,aceito
f126672370e29ca70e98d927eabcadfd,1,mercadoria_nao_recebida,aberto,43201,43223,48.62,aprovado,aceito
8282d5532e3d6bc650960861965714ee,2,mercadoria_nao_recebida,ganho,43347,43400,64.00,tempo_excedido,aceito
cd800f9752d89c21e3fbac0e647d1d17,2,mercadoria_nao_recebida,ganho,43256,43262,334.67,aprovado,avaliacao_manual
03a579c0699b16c6fc6d5db022a6e85a,1,mercadoria_nao_recebida,sob_analise,43359,43392,314.92,revisando,aceito
e0ecc24cb9353995d68ef51d9fccc54e,1,mercadoria_nao_recebida,aberto,43119,43148,355.08,aprovado,aceito
db869ac5d1058a4b8528b9006d73ad06,1,mercadoria_nao_recebida,perdido,43439,43460,671.34,revisando,aceito
117af81a8bc7ab82a72c3255780d8149,1,mercadoria_nao_recebida,ganho,42941,42995,64.51,aprovado,aceito
6234c0a631c7ef6fa2bf006aadf30830,2,erro_de_processamento,ganho,43027,43083,123.33,aprovado,aceito
3ebc89671e73c92c14dfd3e9d6af7bda,1,mercadoria_nao_recebida,ganho,43158,43210,302.10,recusado,disputando
7936c09acf7a92301c6878c605b23f87,2,mercadoria_nao_recebida,aberto,43257,43287,171.55,revisando,disputando
9ecc63b839c404ca47e48f1af1f54702,1,erro_de_processamento,sob_analise,43172,43193,128.88,recusado,aceito
c4d634f71b69d24d203a3c63edb87e06,2,mercadoria_nao_recebida,aberto,43024,43060,90.18,revisando,avaliacao_manual
e10d948a9f7322cbeaa0d54d56af5ca9,1,mercadoria_nao_recebida,aberto,43098,43153,109.58,tempo_excedido,avaliacao_manual
6d9da1dcc8d05c588e4ea617d0fe9465,1,erro_de_processamento,ganho,43149,43207,760.09,tempo_excedido,disputando
8fd68b02e8630a663b13e18acec60712,2,erro_de_processamento,perdido,42893,42915,94.77,aprovado,avaliacao_manual
79f921d80b92e48b9ed5c549c94b745f,1,mercadoria_nao_recebida,sob_analise,43033,43079,450.16,aprovado,disputando
1d047c7ee1b2d2bdb743f1abdcd4ffaf,1,mercadoria_nao_recebida,aberto,43107,43127,148.03,aprovado,aceito
a5b17618d38c5f58f124097a79a2a230,1,mercadoria_nao_recebida,ganho,42768,42790,224.71,revisando,aceito
e7fe197c60eec45afb91acb7de6d6260,2,erro_de_processamento,perdido,42757,42809,122.17,revisando,avaliacao_manual
5af3f71ad6e8363e3d3a3818899d2d61,1,mercadoria_nao_recebida,ganho,43380,43420,208.87,tempo_excedido,avaliacao_manual
c0800c1006480bed22d5ec0b593c2cd0,1,erro_de_processamento,perdido,43359,43370,28.62,aprovado,avaliacao_manual
47a0b966a6a543cd3817b26d40ab8041,2,mercadoria_nao_recebida,ganho,43256,43303,133.18,aprovado,aceito
8fccc7922426ac1c14efd13857e57bff,2,mercadoria_nao_recebida,ganho,43153,43184,271.90,revisando,aceito
4f08e1d966e9e49ca0677134ce4c2c57,2,voucher_indisponivel,aberto,43228,43279,150.00,aprovado,avaliacao_manual
8dd9758206f8d9c23baf77b965e1c6dc,1,voucher_indisponivel,sob_analise,43071,43111,82.63,revisando,avaliacao_manual
6acc8cbf2b089aea1e6f6e7d512e1da9,1,mercadoria_nao_recebida,sob_analise,42792,42805,38.85,aprovado,avaliacao_manual
4f209a7c48b44a32ff3196ddbfb4d67e,1,mercadoria_nao_recebida,ganho,43268,43286,156.94,aprovado,avaliacao_manual
473f6fac1db5ed68ee9f1ad1e7c14aae,2,erro_de_processamento,perdido,42915,42937,28.46,revisando,disputando
e0518b3fd5b5df7c59529f4a7485ae71,1,mercadoria_nao_recebida,perdido,42938,42994,92.57,aprovado,avaliacao_manual
eaa3f732b5a4f293f5063246bd5dd67e,1,mercadoria_nao_recebida,aberto,43440,43457,56.03,aprovado,avaliacao_manual
be9352379a16b3dbe8ef3a66a85b656f,2,mercadoria_nao_recebida,aberto,43366,43404,150.44,revisando,disputando
206d1a13596872a713dba14504fdf699,2,mercadoria_nao_recebida,sob_analise,43462,43487,286.45,recusado,disputando
909965523288fe78ac1a381314d6811c,2,mercadoria_nao_recebida,aberto,42827,42859,131.61,tempo_excedido,disputando
a0fb1c238c7bcff487ee3095d577be86,2,mercadoria_nao_recebida,ganho,43200,43215,162.55,tempo_excedido,disputando
a56289834f2dafadf7c571cc16d3249b,2,mercadoria_nao_recebida,perdido,43153,43166,19.33,aprovado,avaliacao_manual
2095778434755b568ba4c3c2325096fe,1,mercadoria_nao_recebida,perdido,42960,43018,55.11,aprovado,aceito
db9b55d97dbfb1c7cc31a62b7983597d,2,erro_de_processamento,ganho,43233,43259,104.37,aprovado,aceito
b662aa8d6c39f00e854cd5142e2b1174,1,erro_de_processamento,perdido,43250,43300,189.37,aprovado,aceito
1921024da7f9d26bae5f85b4e382fe07,1,mercadoria_nao_recebida,ganho,43024,43035,99.20,aprovado,aceito
d8e47a9014bdfe7e7d0d26b8a245d785,2,mercadoria_nao_recebida,aberto,42826,42839,172.33,tempo_excedido,aceito
cf0df64aec6d7f8bf60b0552a954b3b8,2,erro_de_processamento,ganho,43153,43186,110.21,aprovado,aceito
c300acfe1a7f3217eda136d29dad508a,2,mercadoria_nao_recebida,ganho,43061,43111,74.14,recusado,disputando
a611e6af3e6a868d568a1ad2cf45c9bb,1,mercadoria_nao_recebida,ganho,43156,43193,109.97,aprovado,disputando
387d33b2be3d1d8dd063941d1b57d3fb,2,mercadoria_nao_recebida,aberto,43303,43341,39.62,aprovado,aceito
2c0b15f658bd85594b7943de2c9719fa,2,mercadoria_nao_recebida,sob_analise,42847,42848,222.17,aprovado,avaliacao_manual
676d6ec8daa75f6ab88d0b539523aa0c,2,mercadoria_nao_recebida,sob_analise,43418,43457,622.51,revisando,avaliacao_manual
69ffbfbfbabf0d4360c4deb0632b6f1a,2,mercadoria_nao_recebida,perdido,42867,42894,51.59,aprovado,aceito
53a1210daacade25d3e5ba8c7119ad0a,2,erro_de_processamento,sob_analise,42880,42916,88.72,recusado,avaliacao_manual
cc89389bd59dfd8cdf5b4490dec5df27,1,mercadoria_nao_recebida,ganho,43149,43181,65.11,recusado,disputando
07e481567db300783aa22d7cd202f1b8,1,mercadoria_nao_recebida,ganho,42794,42835,427.10,aprovado,disputando
827668d405f7156d24af6fdd76f7d057,1,erro_de_processamento,aberto,43383,43398,155.14,recusado,avaliacao_manual
f4137fa658be7e7bbc2e17e4da6806bc,2,mercadoria_nao_recebida,ganho,43219,43250,136.08,revisando,aceito
f233e323b22b8b7b4e522b3506ee34b7,2,erro_de_processamento,perdido,43266,43272,314.53,recusado,disputando
55c51475b2f1d79d83c0c0c9c6fce9a8,2,mercadoria_nao_recebida,sob_analise,42787,42812,34.78,aprovado,avaliacao_manual
2582e280d624a46c545db9c09f6cd424,1,erro_de_processamento,perdido,43253,43302,387.78,recusado,avaliacao_manual
68873cf91053cd11e6b49a766db5af1a,2,erro_de_processamento,aberto,43038,43090,91.66,recusado,disputando
b82b1a7017f4c904921dd5c6c6da8804,2,mercadoria_nao_recebida,aberto,42756,42774,232.65,aprovado,disputando
28a1ff56441c9df5d5bfaead83cd76fd,2,mercadoria_nao_recebida,perdido,43272,43294,326.38,aprovado,aceito
09ec3f2a1a1ec11f2245a4538a00eae3,1,mercadoria_nao_recebida,perdido,42835,42866,128.08,aprovado,avaliacao_manual
16122f8c266bab7e444b39ecba27c9db,2,mercadoria_nao_recebida,perdido,42770,42806,60.00,aprovado,aceito
34215cc5cb67e2f9336c1246166da912,1,mercadoria_nao_recebida,ganho,43048,43057,125.66,aprovado,disputando
6df84b84d593ebbd9922b07135002bee,2,erro_de_processamento,perdido,43176,43222,47.23,aprovado,avaliacao_manual
c736ef293988efe25be44784ebd348f6,1,mercadoria_nao_recebida,perdido,43029,43032,80.81,aprovado,disputando
7be14973fae210892bdead0de13695e6,1,mercadoria_nao_recebida,perdido,43337,43370,25.82,revisando,disputando
662c788b9c2ea48e41b682f578f481ec,1,mercadoria_nao_recebida,ganho,42910,42937,255.91,recusado,disputando
4f2acff0b7d2bcc4a408abe5a223d407,2,erro_de_processamento,sob_analise,43015,43058,90.18,revisando,aceito
7287b2de6dc6c20b794e9a068815314b,2,mercadoria_nao_recebida,perdido,43312,43313,194.31,recusado,disputando
4948f06b894477c108c871a15fd4f1d6,1,mercadoria_nao_recebida,sob_analise,42905,42949,72.56,aprovado,aceito
196c08d79ccead358a5de691d9e86ffc,1,mercadoria_nao_recebida,ganho,42746,42803,106.38,aprovado,disputando
b70b7c8ce83925f3477f223f0997f0fd,2,mercadoria_nao_recebida,sob_analise,43124,43133,168.65,revisando,disputando
602a6242ac1fe2355d3e0ae1d53bf538,2,voucher_indisponivel,ganho,42893,42898,113.82,aprovado,avaliacao_manual
11609008a7e4bb0256bcfd643ebc6a7f,1,mercadoria_nao_recebida,sob_analise,42997,43012,291.32,aprovado,disputando
9550f2ed8839548efea1f1fdaaf41767,2,mercadoria_nao_recebida,aberto,43280,43330,155.98,aprovado,avaliacao_manual
a7765f04ecc5f2e0683f08a97ee8174e,2,mercadoria_nao_recebida,perdido,43436,43445,82.90,aprovado,avaliacao_manual
50d8dde0dc9d533132878a7a47e674f8,2,erro_de_processamento,sob_analise,42873,42918,44.28,aprovado,aceito
b17db006a1076de65b757bf690c24d16,2,mercadoria_nao_recebida,ganho,42898,42926,48.11,aprovado,avaliacao_manual
17825f24877a9289214c301ae0c9424b,1,voucher_indisponivel,aberto,43259,43272,34.05,aprovado,avaliacao_manual
24759f3ad867f833fc09e69987719d52,2,mercadoria_nao_recebida,aberto,43211,43235,335.77,recusado,disputando
8f8e4c6e05e4b84707bf0dafc310fc7b,2,mercadoria_nao_recebida,aberto,43103,43148,325.89,aprovado,disputando
ce8394168b0c05b03e738537fbb29d2a,1,erro_de_processamento,ganho,43140,43199,47.42,recusado,aceito
df4c0cdd0a9a9b0d0e9f755537a0b706,1,mercadoria_nao_recebida,aberto,43322,43332,243.16,recusado,avaliacao_manual
555905de95610046be84df6313b3328e,2,mercadoria_nao_recebida,perdido,42763,42805,348.73,recusado,avaliacao_manual
91994f8dcbbc13dc5c10dec21eb19d6f,2,mercadoria_nao_recebida,aberto,43065,43087,217.06,aprovado,aceito
8e78a66489b3861f846342d4b158c8f4,2,mercadoria_nao_recebida,aberto,42934,42973,158.13,recusado,disputando
1eee90122489f645e511e11ab3ffeedf,2,erro_de_processamento,aberto,42872,42894,53.99,aprovado,avaliacao_manual
77a87497893cb9fa026c8fb13c35a357,1,mercadoria_nao_recebida,aberto,42867,42904,26.71,aprovado,aceito
d43b7a0e941b30ad41b6ff00ce74d59a,1,mercadoria_nao_recebida,ganho,42764,42816,160.53,recusado,disputando
f300600f6249f0d8040644e6a39d134d,1,mercadoria_nao_recebida,perdido,43142,43181,137.70,aprovado,aceito
4b661d524b6f0788746514fb6f7ad3fa,2,mercadoria_nao_recebida,ganho,43391,43411,249.80,aprovado,aceito
369eee143e91ca7a46cdddc5f679e1f3,2,mercadoria_nao_recebida,aberto,42779,42789,829.17,aprovado,avaliacao_manual
7df620c5efd94b149ee17db0a48e4916,2,mercadoria_nao_recebida,aberto,42794,42804,96.88,aprovado,disputando
853052349cf24c16fe2a0a29df1d7a12,2,mercadoria_nao_recebida,sob_analise,43400,43426,45.09,aprovado,avaliacao_manual
7da6a06739b42989ec5e12d459d84b18,1,erro_de_processamento,perdido,43051,43076,54.73,revisando,avaliacao_manual
2fe235100bc886d03c83fa6c07c7b84e,1,erro_de_processamento,aberto,42973,43026,67.53,aprovado,disputando
b08f48a15acd7ea5c565ec963d3d1b73,2,mercadoria_nao_recebida,ganho,43155,43211,109.31,aprovado,disputando
6fea02b03afef8797df7b9fd8efb3f5f,1,mercadoria_nao_recebida,sob_analise,43331,43359,260.06,recusado,disputando
87afd3fd1ec1b984a228c772b5dd2a4c,2,mercadoria_nao_recebida,aberto,43061,43074,96.43,recusado,avaliacao_manual
ed92e8596b1e39671065510a4f5b0920,2,mercadoria_nao_recebida,sob_analise,42793,42808,76.17,revisando,disputando
6d1832bd42dccbd91d1ce32da7f54492,1,erro_de_processamento,aberto,43298,43304,138.46,revisando,disputando
5052e182aee58daae49fec8b9caad0c9,2,mercadoria_nao_recebida,ganho,43020,43072,199.82,tempo_excedido,disputando
61257b6e85787aa68052616d08656a24,2,erro_de_processamento,aberto,43222,43234,55.01,revisando,aceito
39fb9eb02a98a9626044cb0cb46ae0fa,1,mercadoria_nao_recebida,ganho,43394,43413,47.53,aprovado,disputando
1d7a71c41527b2bc409847ba9b75bd86,2,mercadoria_nao_recebida,aberto,42768,42800,65.00,recusado,avaliacao_manual
5ac0d2c1229ba07ea5cd990360b21e34,2,mercadoria_nao_recebida,perdido,43296,43307,50.86,revisando,aceito
ab1969d313f329f430baa04696d322f3,1,erro_de_processamento,aberto,42960,42998,101.28,recusado,avaliacao_manual
5572d4ad6969040fe377a8d6be53c0bd,2,erro_de_processamento,perdido,43457,43490,91.97,revisando,aceito
14c981a2e9e98dbc3eedc6084803ef1b,1,mercadoria_nao_recebida,perdido,43407,43409,72.92,aprovado,disputando
0c8813b39ba09cc6fadb5ce2c80671fb,2,mercadoria_nao_recebida,perdido,42744,42799,174.20,aprovado,aceito
d0b9352507407461f1092bd2fafa7df1,1,mercadoria_nao_recebida,sob_analise,43019,43034,222.97,revisando,avaliacao_manual
bd4ce88d696959198a72416bd32be0ca,1,mercadoria_nao_recebida,ganho,42997,43033,134.49,aprovado,aceito
9c6a41b40091cf444dcd80fa62446a98,1,mercadoria_nao_recebida,sob_analise,42996,43001,99.22,tempo_excedido,disputando
546a729b8042c31a71745ad37ad453cc,2,mercadoria_nao_recebida,aberto,43345,43360,319.37,aprovado,disputando
430b5c4d7f6d1aefd4e271571122d635,1,mercadoria_nao_recebida,sob_analise,42821,42864,34.00,recusado,avaliacao_manual
bbcee2bda0886af84f8dd8f19870063e,1,mercadoria_nao_recebida,aberto,43426,43436,427.06,revisando,aceito
497d0bf310db54cf903becf62f8ac606,1,mercadoria_nao_recebida,perdido,43125,43142,309.57,aprovado,avaliacao_manual
62a68781c6f891e4e7032cc4f0fede03,1,erro_de_processamento,aberto,42838,42872,152.04,aprovado,avaliacao_manual
8ac9d647425b62394b980e70f7d80d6b,1,mercadoria_nao_recebida,ganho,43336,43388,84.19,aprovado,avaliacao_manual
446e94f0a6c617e2444bee5ee7ed7050,2,mercadoria_nao_recebida,ganho,43261,43285,44.11,revisando,disputando
3e12f46ce85ad5d85a0b8dfdf0a6e32c,2,erro_de_processamento,ganho,43307,43317,115.36,tempo_excedido,aceito
ad27fd2d88f7a006c5629cab52082a8d,2,mercadoria_nao_recebida,ganho,43072,43124,106.19,aprovado,disputando
f2a871697115fe3d0619068a8f8eec25,2,mercadoria_nao_recebida,aberto,43414,43444,206.31,aprovado,disputando
8375044308874af1c50719ecaee3786d,2,erro_de_processamento,ganho,43177,43180,70.79,revisando,disputando
3e72677344408fece35547ac4c8ebb94,2,mercadoria_nao_recebida,aberto,43378,43429,87.79,revisando,aceito
34385ebc27efd3685674932151f86368,2,mercadoria_nao_recebida,perdido,42745,42782,62.78,aprovado,disputando
f854f7c57d83d7b4f97a9d5cfcd3ebbc,1,mercadoria_nao_recebida,ganho,43181,43184,26.68,aprovado,disputando
0193517cd10a54473b6fd8392b58313f,2,mercadoria_nao_recebida,perdido,42784,42824,267.93,tempo_excedido,disputando
b65162879a74ce2aeca593f3ca44cc82,1,mercadoria_nao_recebida,aberto,43182,43187,24.67,recusado,aceito
56a726fa0f40d3678696e62aaed9690d,1,voucher_indisponivel,aberto,42772,42800,33.05,revisando,aceito
d2a447028b1fbbc9200739e3fee4e22c,2,mercadoria_nao_recebida,aberto,43200,43244,62.11,aprovado,avaliacao_manual
a7b52792324a5d54d8eb0277ab1f671c,1,erro_de_processamento,aberto,42780,42794,163.69,recusado,disputando
c83791759b06d1268e4305586aa9fc84,1,mercadoria_nao_recebida,aberto,43021,43060,53.99,recusado,disputando
619938bf55625c762a49ebba395e2eb5,1,mercadoria_nao_recebida,ganho,42810,42821,574.68,revisando,aceito
815f08745d6a759deb919c5e1bce8301,1,mercadoria_nao_recebida,aberto,43156,43164,73.34,aprovado,aceito
92b44b87f1f7670b8911c5f0e642435e,2,erro_de_processamento,ganho,42933,42970,161.65,aprovado,disputando
cb0cde0092a5383a8c528f939deb7e34,2,mercadoria_nao_recebida,perdido,43447,43455,305.59,aprovado,avaliacao_manual
aaa3852a53f716761fff6b45173f223e,2,erro_de_processamento,ganho,43293,43305,145.14,revisando,avaliacao_manual
7745b3769c43d19a0f8da5e8207208ac,2,mercadoria_nao_recebida,sob_analise,43171,43186,80.73,aprovado,disputando
637829c452a59980120d8015af137b78,2,mercadoria_nao_recebida,sob_analise,42976,42995,1655.60,aprovado,avaliacao_manual
883a45f636d1eb15ebedd842b99fa364,2,erro_de_processamento,sob_analise,42895,42943,160.17,recusado,avaliacao_manual
3ed46d0aeda8a091370db112656e55cc,2,erro_de_processamento,aberto,43416,43462,25.61,aprovado,disputando
56d77478af78c445066db1c9876e9e84,2,mercadoria_nao_recebida,ganho,43019,43047,170.76,aprovado,avaliacao_manual
cbc0f78d9e0d7cd99582cd7552cfd64f,2,mercadoria_nao_recebida,sob_analise,42821,42828,282.46,aprovado,aceito
e26def18967c8f7038476bbfd3256f43,2,mercadoria_nao_recebida,perdido,42893,42933,754.27,recusado,disputando
6031b4a1dbafab99322d682f7d2070fa,1,erro_de_processamento,ganho,42866,42873,119.66,tempo_excedido,aceito
1685d74489a94f21cae1b0ea3fff8f21,2,erro_de_processamento,ganho,43070,43100,615.44,revisando,disputando
6279ab28c298c3e50c3750926c603eb7,1,mercadoria_nao_recebida,sob_analise,43040,43058,41.07,revisando,aceito
ec002084195fcce7185eab399b71ee73,1,mercadoria_nao_recebida,aberto,43028,43052,171.30,aprovado,avaliacao_manual
ed5d4a748b19272af146935199dc6329,1,mercadoria_nao_recebida,ganho,42950,42956,116.44,tempo_excedido,aceito
24431c493992b0cc6ade6cd174994395,1,mercadoria_nao_recebida,sob_analise,43391,43449,238.41,aprovado,aceito
dc7ddd4a05f0c561ece12f352cc4cf33,2,mercadoria_nao_recebida,aberto,42745,42796,28.24,aprovado,aceito
9ee712ec23f9b7f2d1ad95b3451d2b5d,1,mercadoria_nao_recebida,aberto,43232,43236,82.90,aprovado,aceito
5571222bcd19928723500fbf1d62c819,2,mercadoria_nao_recebida,aberto,43412,43467,108.06,aprovado,aceito
e86d50789574a28a92e27efcdc90bd8e,2,mercadoria_nao_recebida,ganho,43047,43050,195.93,aprovado,disputando
75ed295f702854ac0012c5fe9dd82f84,1,mercadoria_nao_recebida,aberto,43219,43268,57.68,aprovado,aceito
21fe49b64fa913953b308f40345336cc,2,mercadoria_nao_recebida,ganho,43203,43257,56.37,recusado,aceito
